uniqueID,drugName,condition,review,rating,date,usefulCount,review_length,word_count
264,Ritalin,ADHD,Gained significant weight while on this medication. I was prescribed Ritalin for adhd.,3,"June 03, 2017",59,86,13
1394,Sumatriptan,Migraine,No major complaints but no major improvements either. I was prescribed Sumatriptan for migraine.,6,"December 18, 2017",193,96,14
1879,Benzoyl Peroxide,Acne,Not worth the side effects. Very disappointed. I was prescribed Benzoyl Peroxide for acne.,1,"October 23, 2022",180,90,14
1187,Propranolol,Migraine,Caused severe headaches and nausea. I was prescribed Propranolol for migraine.,3,"February 21, 2023",82,78,11
3072,Armour Thyroid,Hypothyroidism,Changed my life for the better. Finally feel normal again. I was prescribed Armour Thyroid for hypothyroidism.,10,"February 21, 2022",0,110,17
57,Synthroid,Hypothyroidism,Caused severe headaches and nausea. I was prescribed Synthroid for hypothyroidism.,3,"October 24, 2022",187,82,11
1310,Benzoyl Peroxide,Acne,I noticed improvement within the first week. I was prescribed Benzoyl Peroxide for acne.,7,"September 03, 2021",29,88,14
696,Loratadine,Allergies,It works okay but nothing spectacular. I was prescribed Loratadine for allergies.,5,"February 21, 2015",181,81,12
2953,Ambien,Insomnia,Very effective treatment. I was prescribed Ambien for insomnia.,7,"March 14, 2022",177,63,9
1727,Januvia,Diabetes Type 2,Average medication. Does what it is supposed to do. I was prescribed Januvia for diabetes type 2.,4,"August 16, 2015",190,97,17
2092,Alprazolam,Anxiety,Been on this for a while. Seems to help somewhat. I was prescribed Alprazolam for anxiety.,6,"January 30, 2015",96,90,16
3870,Prednisone,Arthritis,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Prednisone for arthritis.,8,"December 16, 2017",186,112,17
320,Naproxen,Pain,It works okay but nothing spectacular. I was prescribed Naproxen for pain.,5,"August 22, 2016",65,74,12
4321,Ritalin,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Ritalin for adhd.,5,"January 16, 2020",41,84,16
683,Famotidine,GERD,No major complaints but no major improvements either. I was prescribed Famotidine for gerd.,4,"August 29, 2021",18,91,14
3842,Saxenda,Obesity,Some improvement but still dealing with symptoms. I was prescribed Saxenda for obesity.,4,"March 02, 2016",79,87,13
3214,Armour Thyroid,Hypothyroidism,Great results overall. I was prescribed Armour Thyroid for hypothyroidism.,9,"December 28, 2022",81,74,10
2003,Pantoprazole,GERD,Average medication. Does what it is supposed to do. I was prescribed Pantoprazole for gerd.,4,"January 16, 2022",137,91,15
4783,Buspirone,Anxiety,Terrible side effects made me stop taking it. I was prescribed Buspirone for anxiety.,1,"June 17, 2017",110,85,14
4151,Metformin,Diabetes Type 2,Been on this for a while. Seems to help somewhat. I was prescribed Metformin for diabetes type 2.,5,"February 04, 2016",186,97,18
287,Atorvastatin,High Cholesterol,Average medication. Does what it is supposed to do. I was prescribed Atorvastatin for high cholesterol.,5,"September 25, 2021",79,103,16
1889,Mirena,Birth Control,It works okay but nothing spectacular. I was prescribed Mirena for birth control.,4,"February 10, 2018",145,81,13
2338,Januvia,Diabetes Type 2,It works okay but nothing spectacular. I was prescribed Januvia for diabetes type 2.,6,"June 18, 2018",2,84,14
2521,Contrave,Obesity,Been on this for a while. Seems to help somewhat. I was prescribed Contrave for obesity.,6,"May 18, 2016",110,88,16
2278,Losartan,High Blood Pressure,Made my condition worse. Would not recommend. I was prescribed Losartan for high blood pressure.,3,"December 28, 2016",100,96,15
2128,Hydroxyzine,Anxiety,Changed my life for the better. Finally feel normal again. I was prescribed Hydroxyzine for anxiety.,8,"May 13, 2020",161,100,16
3500,Doxycycline,Acne,Been on this for a while. Seems to help somewhat. I was prescribed Doxycycline for acne.,5,"November 05, 2020",73,88,16
4212,Sumatriptan,Migraine,Results are hit or miss. Some days are better than others. I was prescribed Sumatriptan for migraine.,4,"July 07, 2021",168,101,17
2084,Diazepam,Anxiety,Gained significant weight while on this medication. I was prescribed Diazepam for anxiety.,1,"May 20, 2017",47,90,13
737,Ambien,Insomnia,It works okay but nothing spectacular. I was prescribed Ambien for insomnia.,6,"September 22, 2015",50,76,12
4802,Azithromycin,Pneumonia,Been on this for a while. Seems to help somewhat. I was prescribed Azithromycin for pneumonia.,5,"May 07, 2020",83,94,16
337,Methotrexate,Arthritis,The drowsiness was unbearable. Could not function normally. I was prescribed Methotrexate for arthritis.,3,"January 23, 2016",142,104,14
2597,Ritalin,ADHD,Been on this for a while. Seems to help somewhat. I was prescribed Ritalin for adhd.,4,"November 08, 2021",128,84,16
2772,Buspirone,Anxiety,Results are hit or miss. Some days are better than others. I was prescribed Buspirone for anxiety.,4,"July 21, 2020",43,98,17
3705,Prednisone,Arthritis,It works okay but nothing spectacular. I was prescribed Prednisone for arthritis.,5,"December 14, 2020",93,81,12
4405,Atorvastatin,High Cholesterol,No major complaints but no major improvements either. I was prescribed Atorvastatin for high cholesterol.,5,"October 25, 2019",114,105,15
1072,Adderall,ADHD,My doctor recommended this and it really helped. I was prescribed Adderall for adhd.,7,"October 13, 2017",73,84,14
2291,Amlodipine,High Blood Pressure,Been taking for months with consistent positive results. I was prescribed Amlodipine for high blood pressure.,10,"April 28, 2019",37,109,16
1673,Synthroid,Hypothyroidism,No major complaints but no major improvements either. I was prescribed Synthroid for hypothyroidism.,5,"July 23, 2019",8,100,14
4084,Trazodone,Insomnia,Gained significant weight while on this medication. I was prescribed Trazodone for insomnia.,1,"August 02, 2020",156,92,13
4251,Ciprofloxacin,UTI,Great results overall. I was prescribed Ciprofloxacin for uti.,8,"October 25, 2022",97,62,9
4114,Insulin Glargine,Diabetes Type 2,Made my condition worse. Would not recommend. I was prescribed Insulin Glargine for diabetes type 2.,2,"February 09, 2023",87,100,16
4409,Fluticasone,Asthma,Highly recommend to anyone dealing with this condition. I was prescribed Fluticasone for asthma.,7,"July 14, 2015",84,96,14
3367,Tramadol,Pain,No major complaints but no major improvements either. I was prescribed Tramadol for pain.,4,"April 14, 2019",142,89,14
1489,Rosuvastatin,High Cholesterol,Made my condition worse. Would not recommend. I was prescribed Rosuvastatin for high cholesterol.,2,"January 08, 2019",75,97,14
499,Ritalin,ADHD,Gained significant weight while on this medication. I was prescribed Ritalin for adhd.,3,"January 07, 2021",38,86,13
4383,Nitrofurantoin,UTI,It works okay but nothing spectacular. I was prescribed Nitrofurantoin for uti.,4,"December 10, 2018",143,79,12
3480,Propranolol,Migraine,Been taking for months with consistent positive results. I was prescribed Propranolol for migraine.,9,"September 08, 2020",62,99,14
2582,Liothyronine,Hypothyroidism,Some improvement but still dealing with symptoms. I was prescribed Liothyronine for hypothyroidism.,6,"February 23, 2022",146,99,13
3124,Trimethoprim,UTI,Been on this for a while. Seems to help somewhat. I was prescribed Trimethoprim for uti.,5,"July 20, 2020",56,88,16
2922,Fluticasone,Asthma,Been taking for months with consistent positive results. I was prescribed Fluticasone for asthma.,7,"October 22, 2021",31,97,14
4378,Vyvanse,ADHD,My doctor recommended this and it really helped. I was prescribed Vyvanse for adhd.,10,"January 21, 2015",14,83,14
2645,Meloxicam,Arthritis,Made my condition worse. Would not recommend. I was prescribed Meloxicam for arthritis.,3,"December 23, 2019",118,87,13
4287,Vyvanse,ADHD,No major complaints but no major improvements either. I was prescribed Vyvanse for adhd.,4,"November 22, 2016",94,88,14
4041,Vyvanse,ADHD,No major complaints but no major improvements either. I was prescribed Vyvanse for adhd.,6,"August 06, 2021",108,88,14
2035,Prednisone,Arthritis,I noticed improvement within the first week. I was prescribed Prednisone for arthritis.,8,"September 22, 2018",44,87,13
1023,Benzoyl Peroxide,Acne,Been on this for a while. Seems to help somewhat. I was prescribed Benzoyl Peroxide for acne.,5,"April 27, 2021",163,93,17
2283,Glipizide,Diabetes Type 2,Great results overall. I was prescribed Glipizide for diabetes type 2.,8,"December 09, 2015",68,70,11
4887,Mirena,Birth Control,It works okay but nothing spectacular. I was prescribed Mirena for birth control.,4,"October 09, 2015",176,81,13
4220,Famotidine,GERD,Initially helped but stopped working after a month. I was prescribed Famotidine for gerd.,1,"January 31, 2021",139,89,14
3064,Naproxen,Pain,Average medication. Does what it is supposed to do. I was prescribed Naproxen for pain.,4,"March 24, 2016",41,87,15
4366,Ritalin,ADHD,My doctor recommended this and it really helped. I was prescribed Ritalin for adhd.,10,"January 12, 2016",155,83,14
666,Famotidine,GERD,No major complaints but no major improvements either. I was prescribed Famotidine for gerd.,6,"January 09, 2016",180,91,14
3933,Fluoxetine,Depression,Changed my life for the better. Finally feel normal again. I was prescribed Fluoxetine for depression.,8,"October 03, 2018",6,102,16
2639,Quetiapine,Bipolar Disorder,Made my condition worse. Would not recommend. I was prescribed Quetiapine for bipolar disorder.,3,"April 11, 2019",119,95,14
3177,Ortho Tri-Cyclen,Birth Control,Gained significant weight while on this medication. I was prescribed Ortho Tri-Cyclen for birth control.,2,"January 04, 2017",46,104,15
4266,Phentermine,Obesity,Been taking for months with consistent positive results. I was prescribed Phentermine for obesity.,7,"June 19, 2016",62,98,14
3122,Trazodone,Insomnia,Results are hit or miss. Some days are better than others. I was prescribed Trazodone for insomnia.,4,"June 24, 2022",64,99,17
1018,Methotrexate,Arthritis,Results are hit or miss. Some days are better than others. I was prescribed Methotrexate for arthritis.,4,"July 28, 2022",122,103,17
558,Ranitidine,GERD,No major complaints but no major improvements either. I was prescribed Ranitidine for gerd.,4,"November 27, 2015",167,91,14
2400,Albuterol,Asthma,Average medication. Does what it is supposed to do. I was prescribed Albuterol for asthma.,6,"July 06, 2017",129,90,15
1208,Lithium,Bipolar Disorder,Been on this for a while. Seems to help somewhat. I was prescribed Lithium for bipolar disorder.,4,"June 24, 2019",67,96,17
2006,Sumatriptan,Migraine,It works okay but nothing spectacular. I was prescribed Sumatriptan for migraine.,6,"August 28, 2020",196,81,12
2657,Saxenda,Obesity,Did not work for me at all. Waste of money. I was prescribed Saxenda for obesity.,3,"September 24, 2020",19,81,16
2136,Strattera,ADHD,It works okay but nothing spectacular. I was prescribed Strattera for adhd.,4,"June 20, 2016",82,75,12
1511,Losartan,High Blood Pressure,Caused severe headaches and nausea. I was prescribed Losartan for high blood pressure.,3,"August 27, 2022",138,86,13
1737,Ezetimibe,High Cholesterol,Did not work for me at all. Waste of money. I was prescribed Ezetimibe for high cholesterol.,3,"June 15, 2015",131,92,17
246,Fexofenadine,Allergies,It works okay but nothing spectacular. I was prescribed Fexofenadine for allergies.,5,"April 02, 2020",19,83,12
1164,Synthroid,Hypothyroidism,Initially helped but stopped working after a month. I was prescribed Synthroid for hypothyroidism.,1,"January 27, 2021",93,98,14
3363,Contrave,Obesity,Too many side effects. Had to switch medications. I was prescribed Contrave for obesity.,1,"March 21, 2019",108,88,14
267,Buspirone,Anxiety,I noticed improvement within the first week. I was prescribed Buspirone for anxiety.,10,"March 02, 2015",91,84,13
2367,Trimethoprim,UTI,No major complaints but no major improvements either. I was prescribed Trimethoprim for uti.,4,"May 04, 2020",29,92,14
1115,Melatonin,Insomnia,It works okay but nothing spectacular. I was prescribed Melatonin for insomnia.,6,"May 06, 2022",99,79,12
64,Lithium,Bipolar Disorder,Gained significant weight while on this medication. I was prescribed Lithium for bipolar disorder.,3,"December 02, 2015",107,98,14
2593,Contrave,Obesity,It works okay but nothing spectacular. I was prescribed Contrave for obesity.,5,"April 28, 2016",127,77,12
2789,Alprazolam,Anxiety,Average medication. Does what it is supposed to do. I was prescribed Alprazolam for anxiety.,4,"December 31, 2016",67,92,15
2758,Armour Thyroid,Hypothyroidism,Been on this for a while. Seems to help somewhat. I was prescribed Armour Thyroid for hypothyroidism.,4,"April 12, 2015",101,101,17
3012,Isotretinoin,Acne,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Isotretinoin for acne.,9,"February 02, 2023",151,109,17
3077,Omeprazole,GERD,Works well with minimal side effects. I was prescribed Omeprazole for gerd.,7,"January 16, 2023",103,75,12
2999,Amoxicillin,Pneumonia,Been on this for a while. Seems to help somewhat. I was prescribed Amoxicillin for pneumonia.,6,"July 15, 2022",39,93,16
2816,Januvia,Diabetes Type 2,Works well with minimal side effects. I was prescribed Januvia for diabetes type 2.,8,"February 06, 2021",71,83,14
2260,Saxenda,Obesity,Been on this for a while. Seems to help somewhat. I was prescribed Saxenda for obesity.,6,"December 08, 2022",184,87,16
4959,Montelukast,Allergies,Average medication. Does what it is supposed to do. I was prescribed Montelukast for allergies.,5,"June 25, 2015",95,95,15
3205,NuvaRing,Birth Control,Caused severe headaches and nausea. I was prescribed NuvaRing for birth control.,3,"July 14, 2019",111,80,12
1238,Ibuprofen,Pain,No major complaints but no major improvements either. I was prescribed Ibuprofen for pain.,4,"April 15, 2019",133,90,14
104,Prednisone,Arthritis,My doctor took me off this due to adverse reactions. I was prescribed Prednisone for arthritis.,3,"December 17, 2019",172,95,16
2644,Azithromycin,Pneumonia,It works okay but nothing spectacular. I was prescribed Azithromycin for pneumonia.,4,"June 11, 2018",145,83,12
